int	string	uint	uint	string
FUnique()				PKEY1
排行，按性能高到低排序	显卡名字	天梯分	天梯分	清洗后的显卡名
Index	gpu_name	g3d_mark	g2d_mark	gpu_detail_collected
2658	Intel G45/G43 Express Chipset	82	26	intel g45/g43 express chipset
2659	MOBILITY FireGL V5000	82	223	mobility firegl v5000
2660	Mobility Radeon X2500	82	235	mobility radeon x2500
2661	nForce 980a/780a SLI	82	367	nforce 980a/780a sli
2662	Radeon HD 3200	82	227	radeon hd 3200
2663	RADEON X850 XT Platinum Edition	82	261	radeon x850 xt plnum edition
2664	Intel G41 Express Chipset	82	21	intelg41expresschipset
2665	Radeon HD 3200	82	227	radeonhd3200
2666	GeForce 8400	81	160	geforce 8400
2667	Mobility Radeon 4100	81	265	mobility radeon 4100
2668	Quadro FX 540	81	294	quadro fx 540
2669	RADEON X800 XT Platinum Edition	81	170	radeon x800 xt plnum edition
2670	RADEON X850 XT	81	326	radeon x850 xt
2671	GeForce 7300 LE	80	48	geforce 7300 le
2672	RADEON X800GT	80	264	radeon x800gt
2673	GeForce 8100 / nForce 720a	79	308	geforce 8100 / nforce 720a
2674	Radeon HD 2350	77	262	radeon hd 2350
2675	M860G with Mobility Radeon 4100	76	203	m860g with mobility radeon 4100
2676	RADEON X700 PRO	76	302	radeon x700 pro
2677	GeForce 9400M	75	102	geforce 9400m
2678	Radeon X1650 GTO	75	384	radeon x1650 gto
2679	FireMV 2450	74	610	firemv 2450
2680	GeForce 7350 LE	74	281	geforce 7350 le
2681	GeForce 9100M G	74	64	geforce 9100m g
2682	Radeon 3100	74	228	radeon 3100
2683	Mobility Radeon HD 4300 Serisi	73	216	mobility radeon hd 4300 serisi
2684	Quadro NVS 295	73	56	quadro nvs 295
2685	RADEON X700	73	248	radeon x700
2686	RADEON X800 PRO/GTO	73	181	radeon x800 pro/gto
2687	RADEON X850 PRO	73	157	radeon x850 pro
2688	RADEON X700	73	248	radeon x700 secondary
2689	Mobility Radeon HD 4300 Serisi	73	216	mobility radeon hd 4300
2690	Mobility Radeon HD 4300 Serisi	73	216	mobility radeon hd 4300/4500
2691	Mobility Radeon HD 4300 Serisi	73	216	mobilityradeonhd4300
2692	FireGL V7100	72	223	firegl v7100
2693	M880G with Mobility Radeon HD 4225	72	183	m880g with mobility radeon hd 4225
2694	MEDION RADEON 9800 XXL	72	187	medion radeon 9800 xxl
2695	FireGL V3300	71	326	firegl v3300
2696	Radeon X1650 SE	71	358	radeon x1650 se
2697	Radeon X550XTX	71	240	radeon x550xtx
2698	RADEON X700 SE	71	348	radeon x700 se
2699	GeForce 8600M GS	71	47	geforce 8600m gs
2700	RADEON X700 SE	71	348	radeon x700 se secondary
2701	Diamond X1300-PCIE 256MB	70	286	diamond x1300-pcie 256mb
2702	Quadro NVS 150M	70	168	quadro nvs 150m
2703	Quadro NVS 420	70	186	quadro nvs 420
2704	BASICDISPLAY	70	691	basicdisplay
2705	FireGL V3350	69	336	firegl v3350
2706	GeForce Go 6600	69	209	geforce go 6600
2707	Quadro FX 3000	69	178	quadro fx 3000
2708	Radeon X1600 Pro / X1300XT	69	285	radeon x1600 pro / x1300xt
2709	RADEON X800 XL	69	271	radeon x800 xl
2710	RADEON X800 XL	69	271	radeon x800
2711	GeForce 8400 SE	68	290	geforce 8400 se
2712	GeForce 9400M G	68	61	geforce 9400m g
2713	Intel G45/G43/G41 Express Chipset	68	318	intel g45/g43/g41 express chipset
2714	Matrox G200eR WDDM 2.0	68	457	matrox g200er wddm 2.0
2715	GeForce 8400M GT	67	56	geforce 8400m gt
2716	MOBILITY RADEON X700	67	200	mobility radeon x700
2717	Quadro NVS 135M	67	74	quadro nvs 135m
2718	Radeon X1550	67	253	radeon x1550
2719	RADEON X600 PRO	67	252	radeon x600 pro
2720	GeForce Go 7400	66	112	geforce go 7400
2721	Intel B43 Express Chipset	66	128	intel b43 express chipset
2722	Mobility Radeon HD 4225	66	174	mobility radeon hd 4225
2723	GeForce 8200M G	65	55	geforce 8200m g
2724	GeForce G 105M	65	29	geforce g 105m
2725	Intel G33/G31 Express	65	20	intel g33/g31 express
2726	RADEON X800 PRO	65	190	radeon x800 pro
2727	Intel G33/G31 Express	65	20	intel g33/g31 express chipset family
2728	Intel G33/G31 Express	65	20	intelg33/g31expresschipsetfamily
2729	Quadro FX 550	64	325	quadro fx 550
2730	GeForce G 103M	63	35	geforce g 103m
2731	Intel HD manual-15.28-1861	63	72	intel hd manual-15.28-1861
2732	Mobility Radeon HD 3410	63	130	mobility radeon hd 3410
2733	Mobility Radeon HD 3410	63	130	mobility radeon hd 3400
2734	MOBILITY FireGL V3200	62	238	mobility firegl v3200
2735	Quadro NVS 450	62	116	quadro nvs 450
2736	SAPPHIRE Radeon X1550	61	285	sapphire radeon x1550
2737	MOBILITY RADEON X700 XL	60	189	mobility radeon x700 xl
2738	Radeon 2100	60	286	radeon 2100
2739	FireGL X1	59	167	firegl x1
2740	GeForce 6800 XE	59	166	geforce 6800 xe
2741	GeForce 8400M G	59	241	geforce 8400m g
2742	GeForce FX 5950 Ultra	59	274	geforce fx 5950 ultra
2743	RADEON 9800 PRO	59	153	radeon 9800 pro
2744	Matrox G200e WDDM 1.2	59	505	matrox g200e wddm 1.2
2745	Matrox G200e WDDM 1.2	59	505	matrox g200e - english
2746	Matrox G200e WDDM 1.2	59	505	parallelsdisplay
2747	Matrox G200e WDDM 1.2	59	505	matrox g200e
2748	Intel - Express Chipset Q45/Q43	58	336	intel - express chipset q45/q43
2749	RADEON 9800	58	191	radeon 9800
2750	Radeon X1300	58	237	radeon x1300
2751	Intel - Express Chipset G41	57	325	intel - express chipset g41
2752	Intel G41 Express-Chipsatz	57	267	intel g41 express-chipsatz
2753	Intel Q45/Q43 Express-Chipsatz	57	352	intel q45/q43 express-chipsatz
2754	RADEON 9800 XT	57	160	radeon 9800 xt
2755	RADEON X600 256MB HyperMemory	57	210	radeon x600 256mb hypermemory
2756	RADEON X550XT	56	224	radeon x550xt
2757	Mobile Intel 965 Express	54	15	mobile intel 965 express
2758	RADEON 9700 PRO	54	149	radeon 9700 pro
2759	Mobile Intel 965 Express	54	15	mobile intel 965 express chipset family
2760	FireGL V3100	53	275	firegl v3100
2761	GeForce 6200 TurboCache	53	55	geforce 6200 turbocache
2762	GeForce 7100 GS	52	133	geforce 7100 gs
2763	GeForce Go 7300	52	114	geforce go 7300
2764	Matrox G200eh WDDM 1.2	52	448	matrox g200eh wddm 1.2
2765	RADEON E2400	52	287	radeon e2400
2766	Radeon Xpress 1300	52	266	radeon xpress 1300
2767	FirePro 2450	51	482	firepro 2450
2768	GeForce 6600 LE	51	234	geforce 6600 le
2769	GeForce FX Go5700	51	171	geforce fx go5700
2770	Mobility Radeon HD 2300	51	211	mobility radeon hd 2300
2771	RADEON X550	51	266	radeon x550
2772	MOBILITY RADEON X600	50	209	mobility radeon x600
2773	Matrox G200eW WDDM 1.2	50	397	matrox g200ew wddm 1.2
2774	Mobility Radeon X2300 HD	49	244	mobility radeon x2300 hd
2775	MOBILITY RADEON X600 SE	49	233	mobility radeon x600 se
2776	Radeon X1050	49	245	radeon x1050
2777	Radeon X1600	49	209	radeon x1600
2778	RADEON X600 SE	49	229	radeon x600 se
2779	Quadro NVS 140M	49	99	quadro nvs 140m
2780	Quadro NVS 110M	48	236	quadro nvs 110m
2781	Radeon X1550 64-bit	48	257	radeon x1550 64-bit
2782	Mobility Radeon X2300	48	263	mobility radeon x2300
2783	GeForce 7300 SE/7200 GS	47	36	geforce 7300 se/7200 gs
2784	Quadro NVS 120M	47	274	quadro nvs 120m
2785	SAPPHIRE RADEON 9600 ATLANTIS	47	149	sapphire radeon 9600 atlantis
2786	FireMV 2250	46	290	firemv 2250
2787	Matrox G200eh WDDM 2.0	46	106	matrox g200eh wddm 2.0
2788	MOBILITY RADEON 9800	46	110	mobility radeon 9800
2789	GeForce Go 6600 TE/6200 TE	45	223	geforce go 6600 te/6200 te
2790	GeForce Go 7200	45	199	geforce go 7200
2791	Matrox G200eR WDDM 1.2	45	210	matrox g200er wddm 1.2
2792	Mobile Intel 4 Express-Chipsatzfamilie	45	251	mobile intel 4 express-chipsatzfamilie
2793	Mobile Intel serie 4 Express	45	232	mobile intel serie 4 express
2794	MOBILITY FireGL V5200	45	248	mobility firegl v5200
2795	Quadro FX 350M	45	132	quadro fx 350m
2796	Mobile Intel 4 Express-Chipsatzfamilie	45	251	mobile intel 4 express chipset family
2797	Mobile Intel 4 Express-Chipsatzfamilie	45	251	mobileintel4expresschipsetfamily
2798	Radeon 9700 TX w/TV-Out	44	152	radeon 9700 tx w/tv-out
2799	Mobile Intel 45 Express	43	27	mobile intel 45 express
2800	Mobility Radeon X1400	43	226	mobility radeon x1400
2801	RADEON 9600 PRO	43	163	radeon 9600 pro
2802	Radeon Xpress 1250	43	197	radeon xpress 1250
2803	Matrox M9138 LP PCIe x16	42	160	matrox m9138 lp pcie x16
2804	RADEON 9500 PRO / 9700	42	157	radeon 9500 pro / 9700
2805	GeForce FX 5700	41	173	geforce fx 5700
2806	GeForce FX 5900 Ultra	41	170	geforce fx 5900 ultra
2807	Matrox G200eh	41	449	matrox g200eh
2808	MOBILITY FIREGL T2	41	171	mobility firegl t2
2809	GeForce FX 5900XT	40	134	geforce fx 5900xt
2810	Matrox G200eW	40	107	matrox g200ew
2811	Mobility Radeon X1300	40	222	mobility radeon x1300
2812	Mobility Radeon X1350	40	274	mobility radeon x1350
2813	Radeon Xpress 1300M	40	195	radeon xpress 1300m
2814	S3 Chrome 430 ULP	40	310	s3 chrome 430 ulp
2815	Matrox G200eW	40	107	matrox g200ew - english
2816	GeForce 7050 / nForce 620i	39	129	geforce 7050 / nforce 620i
2817	GeForce 7300 SE	39	251	geforce 7300 se
2818	Mobile Intel - famiglia Express Chipset 45	39	264	mobile intel - famiglia express chipset 45
2819	MOBILITY RADEON 9600/9700	39	165	mobility radeon 9600/9700
2820	Quadro NVS 285	39	185	quadro nvs 285
2821	256MB DDR Radeon 9800 XT	38	192	256mb ddr radeon 9800 xt
2822	GeForce 6500	38	300	geforce 6500
2823	GeForce 7050 / nForce 630i	38	145	geforce 7050 / nforce 630i
2824	Quadro NVS 285 128MB	38	313	quadro nvs 285 128mb
2825	Quadro NVS 440	38	358	quadro nvs 440
2826	RADEON X300SE	38	242	radeon x300se
2827	RADEON X300SE	38	242	radeon x300
2828	GeForce 6200SE TurboCache	37	146	geforce 6200se turbocache
2829	Matrox G200eR	37	400	matrox g200er
2830	Radeon X1250	37	199	radeon x1250
2831	CONNECT 3D RADEON X300	36	191	connect 3d radeon x300
2832	FireMV 2200 PCIe	36	259	firemv 2200 pcie
2833	Quadro FX 1100	36	178	quadro fx 1100
2834	RADEON 9500	36	173	radeon 9500
2835	Radeon Xpress 1200	36	192	radeon xpress 1200
2836	MOBILITY RADEON 9600	36	172	mobility radeon 9600
2837	GeForce 6200	35	58	geforce 6200
2838	GeForce 7100 / nForce 630i	35	67	geforce 7100 / nforce 630i
2839	GeForce FX 5900	35	188	geforce fx 5900
2840	GeForce PCX 5750	35	310	geforce pcx 5750
2841	RADEON 9550	35	145	radeon 9550
2842	RADEON 9600 XT	35	147	radeon 9600 xt
2843	GeForce 7025 / nForce 630a	34	15	geforce 7025 / nforce 630a
2844	GeForce FX 5700 Ultra	34	126	geforce fx 5700 ultra
2845	GeForce PCX 5900	34	258	geforce pcx 5900
2846	MOBILITY FIREGL T2/T2e	34	171	mobility firegl t2/t2e
2847	MOBILITY RADEON X300	34	204	mobility radeon x300
2848	Quadro FX 1000	34	266	quadro fx 1000
2849	Quadro FX 1300	34	276	quadro fx 1300
2850	Radeon Xpress 1100	34	187	radeon xpress 1100
2851	GeForce 6150 LE	33	30	geforce 6150 le
2852	GeForce 7150 / nForce 630i	33	254	geforce 7150 / nforce 630i
2853	GeForce FX 5700VE	33	161	geforce fx 5700ve
2854	GeForce FX 5900ZT	33	129	geforce fx 5900zt
2855	Intel Media Accelerator	33	78	intel media accelerator
2856	Mobility Radeon X1450	33	205	mobility radeon x1450
2857	Radeon X1200	33	169	radeon x1200
2858	S3 Chrome S27 DDR3	33	7	s3 chrome s27 ddr3
2859	GeForce 6200 A-LE	32	192	geforce 6200 a-le
2860	Matrox M9128 LP PCIe x16	32	38	matrox m9128 lp pcie x16
2861	Matrox M9148 LP PCIe x16	32	135	matrox m9148 lp pcie x16
2862	Red Hat QXL controller	32	270	red hat qxl controller
2863	FireGL T2-128	31	178	firegl t2-128
2864	GeForce 6150SE nForce 430	31	17	geforce 6150se nforce 430
2865	GeForce 7050 PV / nForce 630a	31	109	geforce 7050 pv / nforce 630a
2866	Radeon X1270	31	169	radeon x1270
2867	GeForce 6150SE nForce 430	31	17	geforce6150senforce430
2868	All-in-Wonder X1800XL	30	283	all-in-wonder x1800xl
2869	MOBILITY RADEON 9550	30	166	mobility radeon 9550
2870	Radeon Xpress 1150	30	192	radeon xpress 1150
2871	RADEON XPRESS 200	30	188	radeon xpress 200
2872	Radeon 9550 / X1050	29	150	radeon 9550 / x1050
2873	GeForce 6200 LE	28	77	geforce 6200 le
2874	GeForce 6100	27	44	geforce 6100
2875	MOBILITY FireGL V5250	27	252	mobility firegl v5250
2876	MOBILITY RADEON 9700	27	158	mobility radeon 9700
2877	MOBILITY RADEON XPRESS 200	27	176	mobility radeon xpress 200
2878	RADEON 9600 PRO Family	27	148	radeon 9600 pro family
2879	RADEON 9600SE	27	143	radeon 9600se
2880	Radeon Xpress 1270	27	191	radeon xpress 1270
2881	Matrox M9120 Plus LP PCIe x16	26	27	matrox m9120 plus lp pcie x16
2882	Matrox M9125 PCIe x16	26	138	matrox m9125 pcie x16
2883	PHDGD Sapphire GR for Mobile Intel 965	26	243	phdgd sapphire gr for mobile intel 965
2884	GeForce 7100 / nForce 620i	26	229	geforce 7100 / nforce 620i
2885	GeForce 6100 nForce 400	25	242	geforce 6100 nforce 400
2886	GeForce 6100 nForce 405	25	108	geforce 6100 nforce 405
2887	GeForce 6100 nForce 420	25	234	geforce 6100 nforce 420
2888	GeForce 6150SE	25	266	geforce 6150se
2889	GeForce FX 5700LE	25	147	geforce fx 5700le
2890	MOBILITY RADEON 9600 PRO TURBO	25	137	mobility radeon 9600 pro turbo
2891	RADEON 9600 Family	25	150	radeon 9600 family
2892	GeForce 7050 / nForce 610i	24	148	geforce 7050 / nforce 610i
2893	GeForce Go 6400	24	212	geforce go 6400
2894	Mobile Intel 965 Express-Chipsatzfamilie	24	203	mobile intel 965 express-chipsatzfamilie
2895	Quadro NVS 210S	24	265	quadro nvs 210s
2896	RADEON 9800 SE	24	131	radeon 9800 se
2897	ALL-IN-WONDER 9800	23	139	all-in-wonder 9800
2898	GeForce 6100 nForce 430	23	249	geforce 6100 nforce 430
2899	GeForce 7200 GS	23	98	geforce 7200 gs
2900	Matrox M9140 LP PCIe x16	23	390	matrox m9140 lp pcie x16
2901	RADEON A9800XT	23	145	radeon a9800xt
2902	RADEON XPRESS 200M	23	176	radeon xpress 200m
2903	S3 Chrome S25	23	9	s3 chrome s25
2904	GeForce 6150	22	250	geforce 6150
2905	Quadro NVS 210S / GeForce 6150LE	21	272	quadro nvs 210s / geforce 6150le
2906	Matrox M9120 PCIe x16	20	870	matrox m9120 pcie x16
2907	PHDGD Solo 2 x64	20	183	phdgd solo 2 x64
2908	GeForce Go 6150	19	92	geforce go 6150
2909	QXL KMDOD	19	203	qxl kmdod
2910	GeForce 7150M / nForce 630M	18	194	geforce 7150m / nforce 630m
2911	GeForce FX Go 5600	18	186	geforce fx go 5600
2912	GeForce Go 6100	18	181	geforce go 6100
2913	Mobile Intel965 Express	18	264	mobile intel965 express
2914	Quadro FX 2000	18	146	quadro fx 2000
2915	RADEON 9600 TX Family	18	138	radeon 9600 tx family
2916	RADEON XPRESS 200 CROSSFIRE	18	164	radeon xpress 200 crossfire
2917	S3 Chrome S25 DDR2	18	252	s3 chrome s25 ddr2
2918	GeForce FX 5600 Ultra	17	122	geforce fx 5600 ultra
2919	GeForce FX Go5650	17	211	geforce fx go5650
2920	GRID V100-8Q	16	149	grid v100-8q
2921	GeForce Go 6200	15	204	geforce go 6200
2922	NV44	15	251	nv44
2923	Quadro FX 500/600 PCI	14	203	quadro fx 500/600 pci
2924	Radeon HD 2400 PCI	14	86	radeon hd 2400 pci
2925	GeForce 7000M	13	239	geforce 7000m
2926	GeForce 7000M / nForce 610M	13	188	geforce 7000m / nforce 610m
2927	GeForce FX 5600	13	168	geforce fx 5600
2928	GeForce FX Go5300	13	159	geforce fx go5300
2929	Intel 82945G Express	13	12	intel 82945g express
2930	Intel 82945G Express	13	12	intel 82945g express chipset family
2931	GeForce FX 5200 Ultra	12	138	geforce fx 5200 ultra
2932	GeForce FX 5200SE	12	194	geforce fx 5200se
2933	FireMV 2400 PCIe	11	283	firemv 2400 pcie
2934	RGH Drivers v3	11	312	rgh drivers v3
2935	PHDGD Solo 1.2.0 x86	11	169	phdgd solo 1.2.0 x86
2936	Master X3100 Driver	10	79	master x3100 driver
2937	MOBILITY IGP 9000/9100	10	125	mobility igp 9000/9100
2938	ASUS A7000	9	164	asus a7000
2939	GeCube RADEON 7000	9	144	gecube radeon 7000
2940	GeForce FX 5600XT	9	166	geforce fx 5600xt
2941	Matrox Parhelia 256MB	9	140	matrox parhelia 256mb
2942	VIA Chrome9 HD IGP	9	59	via chrome9 hd igp
2943	ASUS V9520-X V62.11	8	208	asus v9520-x v62.11
2944	GeForce FX 5100	8	247	geforce fx 5100
2945	GeForce FX 5200	8	154	geforce fx 5200
2946	GeForce FX 5500	8	152	geforce fx 5500
2947	GeForce FX Go 5200	8	190	geforce fx go 5200
2948	Intel 82945G Express-Chipsatzfamilie	8	240	intel 82945g express-chipsatzfamilie
2949	Intel Q35 Embedded	8	303	intel q35 embedded
2950	Mobile Intel 965 Express - BR-0907-0461 v1839	8	124	mobile intel 965 express - br-0907-0461 v1839
2951	MOBILITY RADEON 9000 IGP	8	143	mobility radeon 9000 igp
2952	Quadro FX 500/FX 600	8	151	quadro fx 500/fx 600
2953	Quadro NVS 280 PCI	8	261	quadro nvs 280 pci
2954	GeForce FX 5200LE	7	170	geforce fx 5200le
2955	GeForce4 MX Integrated GPU	7	198	geforce4 mx integrated
2956	GeForce4 Ti 4800 SE	7	187	geforce4 ti 4800 se
2957	Intel Media Accelerator 600	7	58	intel media accelerator 600
2958	Intel US15 Embedded Media and Controller	7	67	intel us15 embedded media and controller
2959	Matrox Millennium P690 Plus LP PCIe x16	7	251	matrox millennium p690 plus lp pcie x16
2960	Quadro4 380 XGL	7	225	quadro4 380 xgl
2961	RADEON 8500 Family	7	146	radeon 8500 family
2962	GeForce4 Ti 4400	7	170	geforce4 ti 4400
2963	ALL-IN-WONDER RADEON 8500DV	6	128	all-in-wonder radeon 8500dv
2964	GeForce PCX 5300	6	197	geforce pcx 5300
2965	GeForce2 Ultra	6	147	geforce2 ultra
2966	GeForce4 440 Go 64M	6	156	geforce4 440 go 64m
2967	GeForce4 448 Go	6	199	geforce4 448 go
2968	GeForce4 Ti 4200	6	154	geforce4 ti 4200
2969	GeForce4 Ti 4600	6	173	geforce4 ti 4600
2970	GeForce4 Ti 4800	6	190	geforce4 ti 4800
2971	Intel 82915G Express	6	206	intel 82915g express
2972	Intel Q33 Express	6	22	intel q33 express
2973	Matrox Parhelia APVe	6	275	matrox parhelia apve
2974	Mobile Intel 945GM Express	6	223	mobile intel 945gm express
2975	MOBILITY RADEON 7000 IGP	6	151	mobility radeon 7000 igp
2976	MOBILITY RADEON 9000/9100 IGP	6	118	mobility radeon 9000/9100 igp
2977	NVIDIA GeForce3 Ti200	6	218	geforce3 ti200
2978	Quadro 280 NVS PCIe	6	185	quadro 280 nvs pcie
2979	Quadro NVS 55/280 PCI	6	116	quadro nvs 55/280 pci
2980	RADEON 9100 Family	6	163	radeon 9100 family
2981	RADEON IGP 350M	6	136	radeon igp 350m
2982	V9560XT	6	86	v9560xt
2983	VIA/S3G UniChromeII	6	225	via/s3g unichromeii
2984	Intel Q33 Express	6	22	intel q33 express chipset family
2985	ALL-IN-WONDER 9000	5	103	all-in-wonder 9000
2986	ASUS AGP-V3800PRO v31.40H	5	149	asus agp-v3800pro v31.40h
2987	GeForce 256	5	201	geforce 256
2988	GeForce2 MX with DVI-D and TV-out	5	187	geforce2 mx with dvi-d and tv-out
2989	GeForce2 Ti	5	149	geforce2 ti
2990	GeForce3	5	120	geforce3
2991	GeForce4 440	5	193	geforce4 440
2992	GeForce4 MX 4000	5	131	geforce4 mx 4000
2993	GeForce4 MX 420	5	168	geforce4 mx 420
2994	GeForce4 MX 440	5	140	geforce4 mx 440
2995	GeForce4 MX 440 with AGP8X	5	157	geforce4 mx 440 with agp8x
2996	GeForce4 MX 440SE	5	159	geforce4 mx 440se
2997	Intel 82865G Controller	5	194	intel 82865g controller
2998	Intel 915G/915GV/910GL Embedded Controller Functio	5	41	intel 915g/915gv/910gl embedded controller functio
2999	Intel 945G Embedded Chipset Function 0	5	251	intel 945g embedded chipset function 0
3000	Matrox Millennium P650 PCIe 128	5	287	matrox millennium p650 pcie 128
3001	Mobile Intel 945GM/GU Express	5	223	mobile intel 945gm/gu express
3002	MOBILITY FIREGL 7800	5	86	mobility firegl 7800
3003	Quadro2 MXR/EX	5	142	quadro2 mxr/ex
3004	Quadro4 900 XGL	5	194	quadro4 900 xgl
3005	Quadro4 980 XGL	5	181	quadro4 980 xgl
3006	RADEON 7500 Family	5	125	radeon 7500 family
3007	RADEON 9000	5	126	radeon 9000
3008	RADEON 9100 IGP	5	128	radeon 9100 igp
3009	SAPPHIRE RADEON 9000 ATLANTIS PRO	5	158	sapphire radeon 9000 atlantis pro
3010	VIA/S3G UniChrome Pro IGP	5	164	via/s3g unichrome pro igp
3011	WinFast A250 LE	5	197	winfast a250 le
3012	Xabre	5	28	xabre
3013	XGI Volari Family v1.13.23.D_V	5	34	xgi volari family v1.13.23.d_v
3014	GeForce4 420 Go 32M	5	168	geforce4 420 go 32m
3015	ABIT Siluro T400	4	151	abit siluro t400
3016	Dell 8200	4	205	dell 8200
3017	GeForce 6200A	4	117	geforce 6200a
3018	GeForce2 Go	4	95	geforce2 go
3019	GeForce2 GTS/GeForce2 Pro	4	136	geforce2 gts/geforce2 pro
3020	GeForce2 Integrated GPU	4	171	geforce2 integrated
3021	GeForce2 MX/MX 400	4	129	geforce2 mx/mx 400
3022	GeForce3 Ti 200	4	140	geforce3 ti 200
3023	GeForce4 4200 Go	4	173	geforce4 4200 go
3024	GeForce4 440 Go	4	140	geforce4 440 go
3025	GeForce4 MX 460	4	176	geforce4 mx 460
3026	Intel 82915G/915GV/910GL	4	95	intel 82915g/915gv/910gl
3027	Intel 865 Embedded Controller	4	20	intel 865 embedded controller
3028	Intel 915G,910G Express	4	166	intel 915g,910g express
3029	MOBILITY RADEON 7500	4	103	mobility radeon 7500
3030	MOBILITY/RADEON 9000	4	153	mobility/radeon 9000
3031	RADEON 7000 / RADEON VE Family	4	107	radeon 7000 / radeon ve family
3032	RADEON 9000 Family	4	123	radeon 9000 family
3033	RADEON 9200	4	135	radeon 9200
3034	Radeon IGP 320M	4	101	radeon igp 320m
3035	RIVA TNT2 Model 64/Model 64 Pro	4	107	riva tnt2 model 64/model 64 pro
3036	VIA Chrome9 HC IGP Family	4	178	via chrome9 hc igp family
3037	VIA Chrome9 HC IGP Family WDDM	4	165	via chrome9 hc igp family wddm
3038	VIA/S3G KM400/KN400	4	124	via/s3g km400/kn400
3039	VIA/S3G UniChrome IGP	4	164	via/s3g unichrome igp
3040	VIA Chrome9 HC IGP	4	167	via chrome9 hc igp
3041	RADEON IGP 320	4	44	radeon igp 320
3042	AMIGAMERLIN 3.1-R1 For Voodoo 4 4500 PCI	3	110	amigamerlin 3.1-r1 for voodoo 4 4500 pci
3043	GeForce2 MX	3	143	geforce2 mx
3044	GeForce2 MX 100/200	3	119	geforce2 mx 100/200
3045	GeForce2 MX with TV Out	3	98	geforce2 mx with tv out
3046	GeForce3 Ti 500	3	116	geforce3 ti 500
3047	GeForce4 420 Go	3	147	geforce4 420 go
3048	Intel 82845G/GL Controller	3	176	intel 82845g/gl controller
3049	Intel 82845G/GL/GE/PE/GV Controller	3	159	intel 82845g/gl/ge/pe/gv controller
3050	Intel 82915G/GV/910GL Advanced v3.5	3	94	intel 82915g/gv/910gl advanced v3.5
3051	Intel 82915G/GV/910GL Express	3	142	intel 82915g/gv/910gl express
3052	Intel 946GZ Embedded Chipset	3	66	intel 946gz embedded chipset
3053	Intel 946GZ Express	3	38	intel 946gz express
3054	Intel Media Accelerator 3150	3	86	intel media accelerator 3150
3055	Intel Media Accelerator 500	3	71	intel media accelerator 500
3056	Matrox Parhelia 128MB	3	107	matrox parhelia 128mb
3057	MOBILITY RADEON 9000	3	111	mobility radeon 9000
3058	MOBILITY RADEON 9100 IGP	3	128	mobility radeon 9100 igp
3059	MOBILITY RADEON 9200	3	145	mobility radeon 9200
3060	Radeon 7000 / Radeon VE	3	99	radeon 7000 / radeon ve
3061	RADEON 7200	3	94	radeon 7200
3062	RADEON 7500	3	35	radeon 7500
3063	RADEON 9200 LE Family	3	128	radeon 9200 le family
3064	RADEON 9200 PRO Family	3	135	radeon 9200 pro family
3065	RADEON 9200 SE	3	129	radeon 9200 se
3066	RADEON 9250	3	127	radeon 9250
3067	Radeon IGP 340M	3	102	radeon igp 340m
3068	RADEON IGP 345M	3	82	radeon igp 345m
3069	Rage Fury Pro/Xpert 2000 Pro	3	53	rage fury pro/xpert 2000 pro
3070	RIVA TNT2/TNT2 Pro	3	71	riva tnt2/tnt2 pro
3071	S3 Inc. Savage4	3	21	s3 inc. savage4
3072	Vanta/Vanta LT	3	91	vanta/vanta lt
3073	VIA Chrome9 HC IGP WDDM	3	144	via chrome9 hc igp wddm
3074	VIA Chrome9 HC IGP WDDM 1.1	3	75	via chrome9 hc igp wddm 1.1
3075	VIA Chrome9 HC3 IGP	3	157	via chrome9 hc3 igp
3076	VIA/S3G DeltaChrome IGP	3	125	via/s3g deltachrome igp
3077	Intel GMA 3150 Express	3	66	intel gma 3150 express
3078	Intel 946GZ Express	3	38	intel 946gz express chipset family
3079	Dell 8100	2	58	dell 8100
3080	Intel 82845G Controller	2	132	intel 82845g controller
3081	Intel Extreme Controller	2	136	intel extreme controller
3082	Mobile Intel 945 Express	2	9	mobile intel 945 express
3083	Quadro NVS 280 SD	2	119	quadro nvs 280 sd
3084	RADEON IGP 34xM	2	89	radeon igp 34xm
3085	Radeon VE	2	36	radeon ve
3086	S3 SuperSavage/IXC 1014	2	147	s3 supersavage/ixc 1014
3087	VIA Chrome9 HC IGP Prerelease WDDM 1.1	2	100	via chrome9 hc igp prerelease wddm 1.1
3088	VIA Chrome9 HCM IGP	2	94	via chrome9 hcm igp
3089	VisionTek Radeon 7000	2	117	visiontek radeon 7000
3090	Mobile Intel 915GM/GMS/910GML Express	2	43	mobile intel 915gm/gms/910gml express
3091	Mobile Intel 945 Express	2	9	mobile intel 945 express chipset family
3092	FireMV 2200 PCI	1	153	firemv 2200 pci
3093	Intel 82852/82855 GM/GME Controller	1	107	intel 82852/82855 gm/gme controller
3094	Quadro2 Pro	1	143	quadro2 pro
3095	Rage 128 Pro	1	40	rage 128 pro
3096	RAGE 128 PRO AGP 4X TMDS	1	142	rage 128 pro agp 4x tmds
3097	S3 ProSavageDDR	1	41	s3 prosavageddr
3098	VIA Chrome9 HC3 IGP WDDM 1.1	1	2	via chrome9 hc3 igp wddm 1.1
